Ore Name,ItemStack,Item ID,Display Name,Wildcard
arrowGtPlasticGalgadorian,1xgt.metaitem.02@26384,gregtech:gt.metaitem.02,Light Galgadorian Arrow,false
arrowGtPlasticGarnetRed,1xgt.metaitem.02@26527,gregtech:gt.metaitem.02,Light Red Garnet Arrow,false
arrowGtPlasticGarnetYellow,1xgt.metaitem.02@26528,gregtech:gt.metaitem.02,Light Yellow Garnet Arrow,false
arrowGtPlasticGold,1xgt.metaitem.02@26086,gregtech:gt.metaitem.02,Light Gold Arrow,false
arrowGtPlasticGraniteBlack,1xgt.metaitem.02@26849,gregtech:gt.metaitem.02,Light Black Granite Arrow,false
arrowGtPlasticGraniteRed,1xgt.metaitem.02@26850,gregtech:gt.metaitem.02,Light Red Granite Arrow,false
arrowGtPlasticGraphene,1xgt.metaitem.02@26819,gregtech:gt.metaitem.02,Light Graphene Arrow,false
arrowGtPlasticGraphite,1xgt.metaitem.02@26865,gregtech:gt.metaitem.02,Light Graphite Arrow,false
arrowGtPlasticGreenSapphire,1xgt.metaitem.02@26504,gregtech:gt.metaitem.02,Light Green Sapphire Arrow,false
arrowGtPlasticHSSE,1xgt.metaitem.02@26373,gregtech:gt.metaitem.02,Light HSS-E Arrow,false
arrowGtPlasticHSSG,1xgt.metaitem.02@26372,gregtech:gt.metaitem.02,Light HSS-G Arrow,false
arrowGtPlasticHSSS,1xgt.metaitem.02@26374,gregtech:gt.metaitem.02,Light HSS-S Arrow,false
arrowGtPlasticHeeEndium,1xgt.metaitem.02@26770,gregtech:gt.metaitem.02,Light Endium Arrow,false
arrowGtPlasticIchorium,1xgt.metaitem.02@26978,gregtech:gt.metaitem.02,Light Ichorium Arrow,false
arrowGtPlasticInfinity,1xgt.metaitem.02@26397,gregtech:gt.metaitem.02,Light Infinity Arrow,false
arrowGtPlasticInfinityCatalyst,1xgt.metaitem.02@26394,gregtech:gt.metaitem.02,Light Infinity Catalyst Arrow,false
arrowGtPlasticInfusedAir,1xgt.metaitem.02@26540,gregtech:gt.metaitem.02,Light Aer Arrow,false
arrowGtPlasticInfusedEarth,1xgt.metaitem.02@26542,gregtech:gt.metaitem.02,Light Terra Arrow,false
arrowGtPlasticInfusedEntropy,1xgt.metaitem.02@26544,gregtech:gt.metaitem.02,Light Perditio Arrow,false
arrowGtPlasticInfusedFire,1xgt.metaitem.02@26541,gregtech:gt.metaitem.02,Light Ignis Arrow,false
arrowGtPlasticInfusedGold,1xgt.metaitem.02@26323,gregtech:gt.metaitem.02,Light Infused Gold Arrow,false
arrowGtPlasticInfusedOrder,1xgt.metaitem.02@26545,gregtech:gt.metaitem.02,Light Ordo Arrow,false
arrowGtPlasticInfusedWater,1xgt.metaitem.02@26543,gregtech:gt.metaitem.02,Light Aqua Arrow,false
arrowGtPlasticInvar,1xgt.metaitem.02@26302,gregtech:gt.metaitem.02,Light Invar Arrow,false
arrowGtPlasticIridium,1xgt.metaitem.02@26084,gregtech:gt.metaitem.02,Light Iridium Arrow,false
arrowGtPlasticIron,1xgt.metaitem.02@26032,gregtech:gt.metaitem.02,Light Iron Arrow,false
arrowGtPlasticIronMagnetic,1xgt.metaitem.02@26354,gregtech:gt.metaitem.02,Light Magnetic Iron Arrow,false
arrowGtPlasticIronWood,1xgt.metaitem.02@26338,gregtech:gt.metaitem.02,Light Ironwood Arrow,false
arrowGtPlasticJade,1xgt.metaitem.02@26537,gregtech:gt.metaitem.02,Light Jade Arrow,false
arrowGtPlasticJasper,1xgt.metaitem.02@26511,gregtech:gt.metaitem.02,Light Jasper Arrow,false
arrowGtPlasticKanthal,1xgt.metaitem.02@26312,gregtech:gt.metaitem.02,Light Kanthal Arrow,false
arrowGtPlasticKnightmetal,1xgt.metaitem.02@26362,gregtech:gt.metaitem.02,Light Knightmetal Arrow,false
arrowGtPlasticLead,1xgt.metaitem.02@26089,gregtech:gt.metaitem.02,Light Lead Arrow,false
arrowGtPlasticLedox,1xgt.metaitem.02@26390,gregtech:gt.metaitem.02,Light Ledox Arrow,false
arrowGtPlasticLivingrock,1xgt.metaitem.02@26204,gregtech:gt.metaitem.02,Light Livingrock Arrow,false
arrowGtPlasticLivingwood,1xgt.metaitem.02@26206,gregtech:gt.metaitem.02,Light Livingwood Arrow,false
arrowGtPlasticMagnalium,1xgt.metaitem.02@26313,gregtech:gt.metaitem.02,Light Magnalium Arrow,false
arrowGtPlasticMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.02@26583,gregtech:gt.metaitem.02,Light Magnetohydrodynamically Constrained Star Matter Arrow,false
arrowGtPlasticManasteel,1xgt.metaitem.02@26201,gregtech:gt.metaitem.02,Light Manasteel Arrow,false
arrowGtPlasticManganese,1xgt.metaitem.02@26031,gregtech:gt.metaitem.02,Light Manganese Arrow,false
arrowGtPlasticManyullyn,1xgt.metaitem.02@26386,gregtech:gt.metaitem.02,Light Manyullyn Arrow,false
arrowGtPlasticMarble,1xgt.metaitem.02@26845,gregtech:gt.metaitem.02,Light Marble Arrow,false
arrowGtPlasticMelodicAlloy,1xgt.metaitem.02@26404,gregtech:gt.metaitem.02,Light Melodic Alloy Arrow,false
arrowGtPlasticMeteoricIron,1xgt.metaitem.02@26340,gregtech:gt.metaitem.02,Light Meteoric Iron Arrow,false
arrowGtPlasticMeteoricSteel,1xgt.metaitem.02@26341,gregtech:gt.metaitem.02,Light Meteoric Steel Arrow,false
arrowGtPlasticMithril,1xgt.metaitem.02@26331,gregtech:gt.metaitem.02,Light Mithril Arrow,false
arrowGtPlasticMolybdenum,1xgt.metaitem.02@26048,gregtech:gt.metaitem.02,Light Molybdenum Arrow,false
arrowGtPlasticMysteriousCrystal,1xgt.metaitem.02@26398,gregtech:gt.metaitem.02,Light Mysterious Crystal Arrow,false
arrowGtPlasticMytryl,1xgt.metaitem.02@26387,gregtech:gt.metaitem.02,Light Mytryl Arrow,false
arrowGtPlasticNaquadah,1xgt.metaitem.02@26324,gregtech:gt.metaitem.02,Light Naquadah Arrow,false
arrowGtPlasticNaquadahAlloy,1xgt.metaitem.02@26325,gregtech:gt.metaitem.02,Light Naquadah Alloy Arrow,false
arrowGtPlasticNaquadahEnriched,1xgt.metaitem.02@26326,gregtech:gt.metaitem.02,Light Enriched Naquadah Arrow,false
arrowGtPlasticNaquadria,1xgt.metaitem.02@26327,gregtech:gt.metaitem.02,Light Naquadria Arrow,false
arrowGtPlasticNeodymium,1xgt.metaitem.02@26067,gregtech:gt.metaitem.02,Light Neodymium Arrow,false
arrowGtPlasticNeodymiumMagnetic,1xgt.metaitem.02@26356,gregtech:gt.metaitem.02,Light Magnetic Neodymium Arrow,false
arrowGtPlasticNetherQuartz,1xgt.metaitem.02@26522,gregtech:gt.metaitem.02,Light Nether Quartz Arrow,false
arrowGtPlasticNetherStar,1xgt.metaitem.02@26506,gregtech:gt.metaitem.02,Light Nether Star Arrow,false
arrowGtPlasticNeutronium,1xgt.metaitem.02@26129,gregtech:gt.metaitem.02,Light Neutronium Arrow,false
arrowGtPlasticNichrome,1xgt.metaitem.02@26311,gregtech:gt.metaitem.02,Light Nichrome Arrow,false
arrowGtPlasticNickel,1xgt.metaitem.02@26034,gregtech:gt.metaitem.02,Light Nickel Arrow,false
arrowGtPlasticNickelZincFerrite,1xgt.metaitem.02@26613,gregtech:gt.metaitem.02,Light Nickel-Zinc Ferrite Arrow,false
arrowGtPlasticOlivine,1xgt.metaitem.02@26505,gregtech:gt.metaitem.02,Light Olivine Arrow,false
arrowGtPlasticOpal,1xgt.metaitem.02@26510,gregtech:gt.metaitem.02,Light Opal Arrow,false
arrowGtPlasticOrichalcum,1xgt.metaitem.02@26966,gregtech:gt.metaitem.02,Light Orichalcum Arrow,false
arrowGtPlasticOriharukon,1xgt.metaitem.02@26393,gregtech:gt.metaitem.02,Light Oriharukon Arrow,false
arrowGtPlasticOsmiridium,1xgt.metaitem.02@26317,gregtech:gt.metaitem.02,Light Osmiridium Arrow,false
arrowGtPlasticOsmium,1xgt.metaitem.02@26083,gregtech:gt.metaitem.02,Light Osmium Arrow,false
arrowGtPlasticPalladium,1xgt.metaitem.02@26052,gregtech:gt.metaitem.02,Light Palladium Arrow,false
arrowGtPlasticPigIron,1xgt.metaitem.02@26307,gregtech:gt.metaitem.02,Light Pig Iron Arrow,false
arrowGtPlasticPlastic,1xgt.metaitem.02@26874,gregtech:gt.metaitem.02,Light Polyethylene Arrow,false
arrowGtPlasticPlatinum,1xgt.metaitem.02@26085,gregtech:gt.metaitem.02,Light Platinum Arrow,false
arrowGtPlasticPlutonium,1xgt.metaitem.02@26100,gregtech:gt.metaitem.02,Light Plutonium 239 Arrow,false
arrowGtPlasticPlutonium241,1xgt.metaitem.02@26101,gregtech:gt.metaitem.02,Light Plutonium 241 Arrow,false
arrowGtPlasticPolybenzimidazole,1xgt.metaitem.02@26599,gregtech:gt.metaitem.02,Light Polybenzimidazole Arrow,false
arrowGtPlasticPolycaprolactam,1xgt.metaitem.02@26472,gregtech:gt.metaitem.02,Light Polycaprolactam Arrow,false
arrowGtPlasticPolyphenyleneSulfide,1xgt.metaitem.02@26631,gregtech:gt.metaitem.02,Light Polyphenylene Sulfide Arrow,false
arrowGtPlasticPolystyrene,1xgt.metaitem.02@26636,gregtech:gt.metaitem.02,Light Polystyrene Arrow,false
arrowGtPlasticPolytetrafluoroethylene,1xgt.metaitem.02@26473,gregtech:gt.metaitem.02,Light Polytetrafluoroethylene Arrow,false
arrowGtPlasticPolyvinylChloride,1xgt.metaitem.02@26649,gregtech:gt.metaitem.02,Light Polyvinyl Chloride Arrow,false
arrowGtPlasticPulsatingIron,1xgt.metaitem.02@26378,gregtech:gt.metaitem.02,Light Pulsating Iron Arrow,false
arrowGtPlasticQuantium,1xgt.metaitem.02@26391,gregtech:gt.metaitem.02,Light Quantium Arrow,false
arrowGtPlasticRealgar,1xgt.metaitem.02@26913,gregtech:gt.metaitem.02,Light Realgar Arrow,false
arrowGtPlasticRedSteel,1xgt.metaitem.02@26348,gregtech:gt.metaitem.02,Light Red Steel Arrow,false
arrowGtPlasticRedstoneAlloy,1xgt.metaitem.02@26381,gregtech:gt.metaitem.02,Light Redstone Alloy Arrow,false
arrowGtPlasticReinforced,1xgt.metaitem.02@26383,gregtech:gt.metaitem.02,Light Reinforced Arrow,false
arrowGtPlasticRoseGold,1xgt.metaitem.02@26351,gregtech:gt.metaitem.02,Light Rose Gold Arrow,false
arrowGtPlasticRubber,1xgt.metaitem.02@26880,gregtech:gt.metaitem.02,Light Rubber Arrow,false
arrowGtPlasticRubracium,1xgt.metaitem.02@26488,gregtech:gt.metaitem.02,Light Rubracium Arrow,false
arrowGtPlasticRuby,1xgt.metaitem.02@26502,gregtech:gt.metaitem.02,Light Ruby Arrow,false
arrowGtPlasticSamariumMagnetic,1xgt.metaitem.02@26399,gregtech:gt.metaitem.02,Light Magnetic Samarium Arrow,false
arrowGtPlasticSapphire,1xgt.metaitem.02@26503,gregtech:gt.metaitem.02,Light Sapphire Arrow,false
arrowGtPlasticShadow,1xgt.metaitem.02@26368,gregtech:gt.metaitem.02,Light Shadow Metal Arrow,false
arrowGtPlasticShadowIron,1xgt.metaitem.02@26336,gregtech:gt.metaitem.02,Light Shadow Iron Arrow,false
arrowGtPlasticShadowSteel,1xgt.metaitem.02@26337,gregtech:gt.metaitem.02,Light Shadow Steel Arrow,false
arrowGtPlasticSilicone,1xgt.metaitem.02@26471,gregtech:gt.metaitem.02,Light Silicone Rubber Arrow,false
arrowGtPlasticSilver,1xgt.metaitem.02@26054,gregtech:gt.metaitem.02,Light Silver Arrow,false
arrowGtPlasticSoularium,1xgt.metaitem.02@26379,gregtech:gt.metaitem.02,Light Soularium Arrow,false
arrowGtPlasticSpaceTime,1xgt.metaitem.02@26588,gregtech:gt.metaitem.02,Light SpaceTime Arrow,false
arrowGtPlasticStainlessSteel,1xgt.metaitem.02@26306,gregtech:gt.metaitem.02,Light Stainless Steel Arrow,false
arrowGtPlasticSteel,1xgt.metaitem.02@26305,gregtech:gt.metaitem.02,Light Steel Arrow,false
arrowGtPlasticSteelMagnetic,1xgt.metaitem.02@26355,gregtech:gt.metaitem.02,Light Magnetic Steel Arrow,false
arrowGtPlasticSteeleaf,1xgt.metaitem.02@26339,gregtech:gt.metaitem.02,Light Steeleaf Arrow,false
arrowGtPlasticStellarAlloy,1xgt.metaitem.02@26405,gregtech:gt.metaitem.02,Light Stellar Alloy Arrow,false
arrowGtPlasticSterlingSilver,1xgt.metaitem.02@26350,gregtech:gt.metaitem.02,Light Sterling Silver Arrow,false
arrowGtPlasticStone,1xgt.metaitem.02@26299,gregtech:gt.metaitem.02,Light Stone Arrow,false
arrowGtPlasticStyreneButadieneRubber,1xgt.metaitem.02@26635,gregtech:gt.metaitem.02,Light Styrene-Butadiene Rubber Arrow,false
arrowGtPlasticSunnarium,1xgt.metaitem.02@26318,gregtech:gt.metaitem.02,Light Sunnarium Arrow,false
arrowGtPlasticTPVAlloy,1xgt.metaitem.02@26576,gregtech:gt.metaitem.02,Light TPV-Alloy Arrow,false
arrowGtPlasticTanzanite,1xgt.metaitem.02@26508,gregtech:gt.metaitem.02,Light Tanzanite Arrow,false
arrowGtPlasticTengamAttuned,1xgt.metaitem.02@26112,gregtech:gt.metaitem.02,Light Attuned Tengam Arrow,false
arrowGtPlasticTengamPurified,1xgt.metaitem.02@26111,gregtech:gt.metaitem.02,Light Purified Tengam Arrow,false
arrowGtPlasticTerrasteel,1xgt.metaitem.02@26202,gregtech:gt.metaitem.02,Light Terrasteel Arrow,false
arrowGtPlasticThaumium,1xgt.metaitem.02@26330,gregtech:gt.metaitem.02,Light Thaumium Arrow,false
arrowGtPlasticThorium,1xgt.metaitem.02@26096,gregtech:gt.metaitem.02,Light Thorium Arrow,false
arrowGtPlasticTinAlloy,1xgt.metaitem.02@26363,gregtech:gt.metaitem.02,Light Tin Alloy Arrow,false
arrowGtPlasticTitanium,1xgt.metaitem.02@26028,gregtech:gt.metaitem.02,Light Titanium Arrow,false
arrowGtPlasticTopaz,1xgt.metaitem.02@26507,gregtech:gt.metaitem.02,Light Topaz Arrow,false
arrowGtPlasticTrinium,1xgt.metaitem.02@26868,gregtech:gt.metaitem.02,Light Trinium Arrow,false
arrowGtPlasticTritanium,1xgt.metaitem.02@26329,gregtech:gt.metaitem.02,Light Tritanium Arrow,false
arrowGtPlasticTungsten,1xgt.metaitem.02@26081,gregtech:gt.metaitem.02,Light Tungsten Arrow,false
arrowGtPlasticTungstenCarbide,1xgt.metaitem.02@26370,gregtech:gt.metaitem.02,Light Tungstencarbide Arrow,false
arrowGtPlasticTungstenSteel,1xgt.metaitem.02@26316,gregtech:gt.metaitem.02,Light Tungstensteel Arrow,false
arrowGtPlasticUltimet,1xgt.metaitem.02@26344,gregtech:gt.metaitem.02,Light Ultimet Arrow,false
arrowGtPlasticUniversium,1xgt.metaitem.02@26139,gregtech:gt.metaitem.02,Light Universium Arrow,false
arrowGtPlasticUranium,1xgt.metaitem.02@26098,gregtech:gt.metaitem.02,Light Uranium 238 Arrow,false
arrowGtPlasticUranium235,1xgt.metaitem.02@26097,gregtech:gt.metaitem.02,Light Uranium 235 Arrow,false
arrowGtPlasticVanadiumSteel,1xgt.metaitem.02@26371,gregtech:gt.metaitem.02,Light Vanadiumsteel Arrow,false
arrowGtPlasticVibrantAlloy,1xgt.metaitem.02@26367,gregtech:gt.metaitem.02,Light Vibrant Alloy Arrow,false
arrowGtPlasticVinteum,1xgt.metaitem.02@26529,gregtech:gt.metaitem.02,Light Vinteum Arrow,false
arrowGtPlasticVividAlloy,1xgt.metaitem.02@26408,gregtech:gt.metaitem.02,Light Vivid Alloy Arrow,false
arrowGtPlasticVoid,1xgt.metaitem.02@26970,gregtech:gt.metaitem.02,Light Void Arrow,false
arrowGtPlasticVulcanite,1xgt.metaitem.02@26489,gregtech:gt.metaitem.02,Light Vulcanite Arrow,false
arrowGtPlasticVyroxeres,1xgt.metaitem.02@26951,gregtech:gt.metaitem.02,Light Vyroxeres Arrow,false
arrowGtPlasticWhiteDwarfMatter,1xgt.metaitem.02@26585,gregtech:gt.metaitem.02,Light White Dwarf Matter Arrow,false
arrowGtPlasticWood,1xgt.metaitem.02@26809,gregtech:gt.metaitem.02,Light Wood Arrow,false
arrowGtPlasticWoodSealed,1xgt.metaitem.02@26889,gregtech:gt.metaitem.02,Light Sealed Wood Arrow,false
arrowGtPlasticWroughtIron,1xgt.metaitem.02@26304,gregtech:gt.metaitem.02,Light Wrought Iron Arrow,false
arrowGtWoodAdamantium,1xgt.metaitem.02@25319,gregtech:gt.metaitem.02,Adamantium Arrow,false
arrowGtWoodAlduorite,1xgt.metaitem.02@25485,gregtech:gt.metaitem.02,Alduorite Arrow,false
arrowGtWoodAluminium,1xgt.metaitem.02@25019,gregtech:gt.metaitem.02,Aluminium Arrow,false
arrowGtWoodAlumite,1xgt.metaitem.02@25400,gregtech:gt.metaitem.02,Alumite Arrow,false
arrowGtWoodAmber,1xgt.metaitem.02@25514,gregtech:gt.metaitem.02,Amber Arrow,false
arrowGtWoodAmethyst,1xgt.metaitem.02@25509,gregtech:gt.metaitem.02,Amethyst Arrow,false
arrowGtWoodAnyBronze,1xgt.metaitem.02@25300,gregtech:gt.metaitem.02,Bronze Arrow,false
arrowGtWoodAnyIron,1xgt.metaitem.02@25032,gregtech:gt.metaitem.02,Iron Arrow,false
arrowGtWoodAnyIron,1xgt.metaitem.02@25304,gregtech:gt.metaitem.02,Wrought Iron Arrow,false
arrowGtWoodAnyIron,1xgt.metaitem.02@25307,gregtech:gt.metaitem.02,Pig Iron Arrow,false
arrowGtWoodAnyRubber,1xgt.metaitem.02@25471,gregtech:gt.metaitem.02,Silicone Rubber Arrow,false
arrowGtWoodAnyRubber,1xgt.metaitem.02@25635,gregtech:gt.metaitem.02,Styrene-Butadiene Rubber Arrow,false
arrowGtWoodAnyRubber,1xgt.metaitem.02@25880,gregtech:gt.metaitem.02,Rubber Arrow,false
arrowGtWoodAnySyntheticRubber,1xgt.metaitem.02@25471,gregtech:gt.metaitem.02,Silicone Rubber Arrow,false
arrowGtWoodAnySyntheticRubber,1xgt.metaitem.02@25635,gregtech:gt.metaitem.02,Styrene-Butadiene Rubber Arrow,false
arrowGtWoodArdite,1xgt.metaitem.02@25382,gregtech:gt.metaitem.02,Ardite Arrow,false
arrowGtWoodAstralSilver,1xgt.metaitem.02@25333,gregtech:gt.metaitem.02,Astral Silver Arrow,false
arrowGtWoodBasalt,1xgt.metaitem.02@25844,gregtech:gt.metaitem.02,Basalt Arrow,false
arrowGtWoodBeryllium,1xgt.metaitem.02@25008,gregtech:gt.metaitem.02,Beryllium Arrow,false
arrowGtWoodBismuth,1xgt.metaitem.02@25090,gregtech:gt.metaitem.02,Bismuth Arrow,false
arrowGtWoodBismuthBronze,1xgt.metaitem.02@25353,gregtech:gt.metaitem.02,Bismuth Bronze Arrow,false
arrowGtWoodBlackBronze,1xgt.metaitem.02@25352,gregtech:gt.metaitem.02,Black Bronze Arrow,false
arrowGtWoodBlackDwarfMatter,1xgt.metaitem.02@25586,gregtech:gt.metaitem.02,Black Dwarf Matter Arrow,false
arrowGtWoodBlackPlutonium,1xgt.metaitem.02@25388,gregtech:gt.metaitem.02,Black Plutonium Arrow,false
arrowGtWoodBlackSteel,1xgt.metaitem.02@25334,gregtech:gt.metaitem.02,Black Steel Arrow,false
arrowGtWoodBlaze,1xgt.metaitem.02@25801,gregtech:gt.metaitem.02,Blaze Arrow,false
arrowGtWoodBloodInfusedIron,1xgt.metaitem.02@25977,gregtech:gt.metaitem.02,Blood Infused Iron Arrow,false
arrowGtWoodBlueSteel,1xgt.metaitem.02@25349,gregtech:gt.metaitem.02,Blue Steel Arrow,false
arrowGtWoodBlueTopaz,1xgt.metaitem.02@25513,gregtech:gt.metaitem.02,Blue Topaz Arrow,false
arrowGtWoodBrass,1xgt.metaitem.02@25301,gregtech:gt.metaitem.02,Brass Arrow,false
arrowGtWoodBronze,1xgt.metaitem.02@25300,gregtech:gt.metaitem.02,Bronze Arrow,false
arrowGtWoodCallistoIce,1xgt.metaitem.02@25389,gregtech:gt.metaitem.02,Callisto Ice Arrow,false
arrowGtWoodCarbon,1xgt.metaitem.02@25010,gregtech:gt.metaitem.02,Carbon Arrow,false
arrowGtWoodCertusQuartz,1xgt.metaitem.02@25516,gregtech:gt.metaitem.02,Certus Quartz Arrow,false
arrowGtWoodCeruclase,1xgt.metaitem.02@25952,gregtech:gt.metaitem.02,Ceruclase Arrow,false
arrowGtWoodChrome,1xgt.metaitem.02@25030,gregtech:gt.metaitem.02,Chrome Arrow,false
arrowGtWoodChrysotile,1xgt.metaitem.02@25912,gregtech:gt.metaitem.02,Chrysotile Arrow,false
arrowGtWoodCobalt,1xgt.metaitem.02@25033,gregtech:gt.metaitem.02,Cobalt Arrow,false
arrowGtWoodCobaltBrass,1xgt.metaitem.02@25343,gregtech:gt.metaitem.02,Cobalt Brass Arrow,false
arrowGtWoodConductiveIron,1xgt.metaitem.02@25369,gregtech:gt.metaitem.02,Conductive Iron Arrow,false
arrowGtWoodConstructionFoam,1xgt.metaitem.02@25854,gregtech:gt.metaitem.02,Construction Foam Arrow,false
arrowGtWoodCosmicNeutronium,1xgt.metaitem.02@25982,gregtech:gt.metaitem.02,Cosmic Neutronium Arrow,false
arrowGtWoodCrudeSteel,1xgt.metaitem.02@25402,gregtech:gt.metaitem.02,Clay Compound Arrow,false
arrowGtWoodCrystallineAlloy,1xgt.metaitem.02@25403,gregtech:gt.metaitem.02,Crystalline Alloy Arrow,false
arrowGtWoodCrystallinePinkSlime,1xgt.metaitem.02@25406,gregtech:gt.metaitem.02,Crystalline Pink Slime Arrow,false
arrowGtWoodCupronickel,1xgt.metaitem.02@25310,gregtech:gt.metaitem.02,Cupronickel Arrow,false
arrowGtWoodDamascusSteel,1xgt.metaitem.02@25335,gregtech:gt.metaitem.02,Damascus Steel Arrow,false
arrowGtWoodDarkIron,1xgt.metaitem.02@25342,gregtech:gt.metaitem.02,Dark Iron Arrow,false
arrowGtWoodDarkSteel,1xgt.metaitem.02@25364,gregtech:gt.metaitem.02,Dark Steel Arrow,false
arrowGtWoodDeepIron,1xgt.metaitem.02@25829,gregtech:gt.metaitem.02,Deep Iron Arrow,false
arrowGtWoodDesh,1xgt.metaitem.02@25884,gregtech:gt.metaitem.02,Desh Arrow,false
arrowGtWoodDiamond,1xgt.metaitem.02@25500,gregtech:gt.metaitem.02,Diamond Arrow,false
arrowGtWoodDraconium,1xgt.metaitem.02@25975,gregtech:gt.metaitem.02,Draconium Arrow,false
arrowGtWoodDraconiumAwakened,1xgt.metaitem.02@25976,gregtech:gt.metaitem.02,Awakened Draconium Arrow,false
arrowGtWoodDreamwood,1xgt.metaitem.02@25207,gregtech:gt.metaitem.02,Dreamwood Arrow,false
arrowGtWoodDuralumin,1xgt.metaitem.02@25392,gregtech:gt.metaitem.02,Duralumin Arrow,false
arrowGtWoodDuranium,1xgt.metaitem.02@25328,gregtech:gt.metaitem.02,Duranium Arrow,false
arrowGtWoodElectricalSteel,1xgt.metaitem.02@25365,gregtech:gt.metaitem.02,Electrical Steel Arrow,false
arrowGtWoodElectrum,1xgt.metaitem.02@25303,gregtech:gt.metaitem.02,Electrum Arrow,false
arrowGtWoodElectrumFlux,1xgt.metaitem.02@25320,gregtech:gt.metaitem.02,Fluxed Electrum Arrow,false
arrowGtWoodElvenElementium,1xgt.metaitem.02@25203,gregtech:gt.metaitem.02,Elven Elementium Arrow,false
arrowGtWoodEmerald,1xgt.metaitem.02@25501,gregtech:gt.metaitem.02,Emerald Arrow,false
arrowGtWoodEndSteel,1xgt.metaitem.02@25401,gregtech:gt.metaitem.02,End Steel Arrow,false
arrowGtWoodEnderium,1xgt.metaitem.02@25321,gregtech:gt.metaitem.02,Enderium Arrow,false
arrowGtWoodEnderiumBase,1xgt.metaitem.02@25380,gregtech:gt.metaitem.02,Enderium Base Arrow,false
arrowGtWoodEnergeticAlloy,1xgt.metaitem.02@25366,gregtech:gt.metaitem.02,Energetic Alloy Arrow,false
arrowGtWoodEnergeticSilver,1xgt.metaitem.02@25407,gregtech:gt.metaitem.02,Energetic Silver Arrow,false
arrowGtWoodEnhancedGalgadorian,1xgt.metaitem.02@25385,gregtech:gt.metaitem.02,Enhanced Galgadorian Arrow,false
arrowGtWoodEpoxid,1xgt.metaitem.02@25470,gregtech:gt.metaitem.02,Epoxid Arrow,false
arrowGtWoodEpoxidFiberReinforced,1xgt.metaitem.02@25610,gregtech:gt.metaitem.02,Fiber-Reinforced Epoxy Resin Arrow,false
arrowGtWoodEternity,1xgt.metaitem.02@25141,gregtech:gt.metaitem.02,Eternity Arrow,false
arrowGtWoodFierySteel,1xgt.metaitem.02@25346,gregtech:gt.metaitem.02,Fiery Steel Arrow,false
arrowGtWoodFirestone,1xgt.metaitem.02@25347,gregtech:gt.metaitem.02,Firestone Arrow,false
arrowGtWoodFlerovium_GT5U,1xgt.metaitem.02@25984,gregtech:gt.metaitem.02,Flerovium Arrow,false
